0	0.26	-14.88
0	0.08	14.87
0	0.25	-0.42
0	5.03	-0.31
0	10.12	-1.03
0	15.98	-1.69
0	-4.85	-0.31
0	-9.92	0.03
0	-14.82	-0.12
1	0.22	-4.35
1	5.14	-5.44
1	10.13	-6.72
1	14.84	-8.01
1	-4.76	-4.91
1	-9.74	-5.8
1	-14.84	-7.76
1	2.84	-4.59
1	7.58	-5.98
1	12.52	-7.27
1	-2.52	-4.72
1	-7.01	-5.14
1	-12.18	-6.63
2	0.16	-8.03
2	2.79	-8.42
2	5.18	-9.02
2	7.62	-10.32
2	10.1	-11.85
2	12.75	-13.36
2	15.17	-14.57
2	-2.4	-8.63
2	-4.82	-9.42
2	-7.38	-10.87
2	-9.97	-12.87
2	-12.46	-15.01
2	-14.65	-16.23
3	0.28	-10.74
3	2.76	-11.25
3	5.23	-12.96
3	8.12	-17.78
3	10.44	-23.6
3	-2.48	-11.69
3	-4.79	-13.88
3	-6.29	-17.76
3	-6.16	-20.74
3	9.11	-19.71
3	6.7	-14.81
3	-5.54	-15.59
4	0.19	-12.47
4	2.64	-13.83
4	3.35	-15.41
4	2.97	-17.13
4	1.52	-18.48
4	0.11	-18.84
4	-1.99	-17.41
4	-2.53	-15.26
4	-1.65	-13.36
6	-0.29	4.59
6	3.82	4.55
6	7.52	4.85
6	10.16	5.12
6	13.41	5.3
6	15.91	5.51
6	1.99	4.22
6	-2.51	4.43
6	-4.51	4.83
6	-7.42	5.35
6	-9.73	5.7
6	-12.15	6.17
6	-14.93	6.77
6	11.77	4.91
7	0.15	8.21
7	3.15	8.27
7	5.09	8.77
7	7.43	9.78
7	10.22	11.41
7	12.17	12.34
7	15.24	13.8
7	-2.25	8.34
7	-4.68	9.22
7	-7.74	10.75
7	-9.36	12.14
7	-12	14.08
7	-10.7	13.03
8	0.24	10.81
8	2.99	11.46
8	5	13.09
8	5.96	14.74
8	6.43	16.79
8	6.65	18.33
8	7.23	20.63
8	-1.79	10.99
8	-4.73	13.51
8	-3.05	11.84
8	-5.12	14.44
8	-5.95	16.43
8	-6.16	18.6
8	-6.28	20.45
9	0.21	12.6
9	2.1	13.36
9	2.96	15.43
9	2.05	17.17
9	0.23	17.97
9	-1.93	17.07
9	-2.44	14.86
9	-1.79	13.51
		
