K',T rad F1e, T free coll F1E, Kq F1E, T rad F2e,T free coll F2e, KQ F2e, F1f,F2f
2,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
3,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
4,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
5,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
6,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
7,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
8,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
9,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
10,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
11,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
12,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
13,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
14,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
15,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
16,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
17,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
18,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
19,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
20,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
21,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
22,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
23,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
24,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
25,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
26,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
27,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
28,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
29,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
30,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
31,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
32,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35
33,0,0,0.35,0,0,0.35,0,0,0.35,0,0,0.35

